BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;185698691070695;57;55;0x4000
0;0;185699526954474;60;42;0x4000
0;0;185701798805209;60;54;0x4000
0;0;185707803577327;53;46;0x4000
0;0;185712349502326;59;59;0x4000
0;0;185715889094201;101;87;0x4000
0;0;185722780070779;41;28;0x4000
0;0;185726620063014;49;48;0x4000
0;0;185736240847327;55;52;0x4000
0;0;185737505753874;34;34;0x4000
0;0;185741339431530;45;40;0x4000
0;0;185746072032889;278;207;0x4000
0;0;185749166369404;60;50;0x4000
0;0;185749223568803;52;47;0x4000
0;0;185753653160781;684;568;0x4000
0;0;185755204006000;54;49;0x4000
0;0;185758927934249;57;48;0x4000
0;0;185759379469436;54;40;0x4000
0;0;185779078997233;61;57;0x4000
0;0;185781247066187;174;148;0x4000
0;0;185792774362089;197;157;0x4000
0;0;185794408240413;287;255;0x4000
0;0;185802344272498;82;72;0x4000
0;0;185807815440374;46;47;0x4000
0;0;185809145115045;40;38;0x4000
0;0;185816923663310;47;42;0x4000
0;0;185828322934128;203;175;0x4000
0;0;185832998099357;86;84;0x4000
0;0;185842146995482;92;77;0x4000
0;0;185849169131468;27;21;0x4000
0;0;185860359871475;340;305;0x4000
0;0;185862081687952;31;26;0x4000
0;0;185863101261936;54;37;0x4000
0;0;185867747793366;263;219;0x4000
0;0;185875206895842;35;30;0x4000
0;0;185877322058115;163;140;0x4000
0;0;185878307626404;76;55;0x4000
0;0;185879121336843;40;37;0x4000
0;0;185895722159593;52;45;0x4000
0;0;185896077164171;1280;1026;0x4000
0;0;185899065987389;28;25;0x4000
0;0;185907354117702;41;38;0x4000
0;0;185917529585889;18;19;0x4000
0;0;185919673220826;50;44;0x4000
0;0;185924258929358;129;111;0x4000
0;0;185929599703437;90;69;0x4000
0;0;185932678390999;41;37;0x4000
0;0;185936904986873;48;45;0x4000
0;0;185938373151608;68;51;0x4000
0;0;185943595142593;98;80;0x4000
0;0;185959480659140;41;35;0x4000
0;0;185959640840640;98;82;0x4000
0;0;185965196823101;87;80;0x4000
0;0;185970125172163;95;82;0x4000
0;0;185976057931498;68;53;0x4000
0;0;185978740187107;31;28;0x4000
0;0;185983384232412;190;158;0x4000
0;0;185994003877288;517;456;0x4000
0;0;185995148062037;103;93;0x4000
0;0;186008552368703;504;431;0x4000
0;0;186024653292913;71;59;0x4000
0;0;186028968963764;1597;1336;0x4000
0;0;186030496957326;53;48;0x4000
0;0;186031432773015;69;58;0x4000
0;0;186039683996967;537;403;0x4000
0;0;186058274207545;66;57;0x4000
0;0;186059103604982;130;101;0x4000
0;0;186063337442178;85;61;0x4000
0;0;186073295595968;23;18;0x4000
0;0;186076893262201;76;66;0x4000
0;0;186078227381452;48;47;0x4000
0;0;186089258978046;102;72;0x4000
0;0;186106727779194;103;79;0x4000
0;0;186113479440967;48;40;0x4000
0;0;186124485884757;103;83;0x4000
0;0;186141522795014;40;28;0x4000
0;0;186141755160936;73;70;0x4000
0;0;186152827440936;20;29;0x4000
0;0;186160562950007;140;109;0x4000
0;0;186169579587389;38;37;0x4000
0;0;186174911288772;50;41;0x4000
0;0;186194035971310;47;50;0x4000
0;0;186196082172709;360;299;0x4000
0;0;186197138657874;32;23;0x4000
0;0;186206645516905;72;60;0x4000
0;0;186217110777624;375;306;0x4000
0;0;186220524661811;27;22;0x4000
0;0;186227451981256;204;174;0x4000
0;0;186228859698530;47;40;0x4000
0;0;186244389701327;140;101;0x4000
0;0;186269190307327;55;52;0x4000
0;0;186269276711092;37;32;0x4000
0;0;186272853693218;87;75;0x4000
0;0;186274970441515;30;27;0x4000
0;0;186279689575499;58;46;0x4000
0;0;186304104853623;26;24;0x4000
0;0;186305147235593;46;33;0x4000
0;0;186305779410236;323;264;0x4000
0;0;186305970960795;45;43;0x4000
0;0;186343149145841;32;26;0x4000
0;0;186345832507420;47;47;0x4000
0;0;186347460512140;168;150;0x4000
0;0;186353354086546;58;42;0x4000
0;0;186354021142874;25;27;0x4000
0;0;186354073749889;138;104;0x4000
0;0;186356311228936;43;45;0x4000
0;0;186357569603209;422;356;0x4000
0;0;186358691971796;56;40;0x4000
0;0;186370234027171;51;40;0x4000
0;0;186371507559515;78;65;0x4000
0;0;186371906280272;220;200;0x4000
0;0;186373879879467;62;55;0x4000
0;0;186399011851038;88;81;0x4000
0;0;186405018421811;61;49;0x4000
0;0;186416779675905;53;45;0x4000
0;0;186417371605357;76;69;0x4000
0;0;186422975801717;64;62;0x4000
0;0;186426887534531;48;38;0x4000
0;0;186440426553146;101;86;0x4000
0;0;186451512764802;85;73;0x4000
0;0;186463353627420;42;30;0x4000
0;0;186464631123390;46;47;0x4000
0;0;186470391197147;95;89;0x4000
0;0;186472468351734;24;21;0x4000
0;0;186474272337468;39;35;0x4000
0;0;186474383055343;49;50;0x4000
0;0;186486784554471;1069;906;0x4000
0;0;186503045041982;41;27;0x4000
0;0;186505866748788;326;289;0x4000
0;0;186508255987412;355;289;0x4000
0;0;186526037404405;46;42;0x4000
0;0;186547062049328;38;34;0x4000
0;0;186550254820001;59;60;0x4000
0;0;186573766913812;47;40;0x4000
0;0;186577985076365;102;91;0x4000
0;0;186584268318623;36;34;0x4000
0;0;186585330328695;93;72;0x4000
0;0;186615228881280;35;30;0x4000
0;0;186615691819256;69;63;0x4000
0;0;186623247149733;40;35;0x4000
0;0;186626246390124;121;91;0x4000
0;0;186626519842561;97;83;0x4000
0;0;186648936921983;52;36;0x4000
0;0;186654040678012;471;386;0x4000
0;0;186663065383420;45;38;0x4000
0;0;186671129849358;73;65;0x4000
0;0;186673820462406;134;106;0x4000
0;0;186675734585420;65;36;0x4000
0;0;186688529313334;31;29;0x4000
0;0;186692841175748;40;37;0x4000
0;0;186695788589241;186;152;0x4000
0;0;186701252362339;336;272;0x4100
0;0;186704391849201;57;49;0x4000
0;0;186708225282359;342;318;0x4000
0;0;186728867946499;49;39;0x4000
0;0;186732323852334;84;77;0x4000
0;0;186738800995060;56;39;0x4000
0;0;186742699501335;83;62;0x4000
0;0;186763217049904;69;63;0x4000
0;0;186764992522288;148;134;0x4000
0;0;186773128810944;84;79;0x4000
0;0;186777125478175;319;255;0x4000
0;0;186778062886451;41;32;0x4000
0;0;186798835344279;74;67;0x4000
0;0;186802027665858;28;27;0x4000
0;0;186806657461842;124;118;0x4000
0;0;186823507498119;264;232;0x4000
0;0;186824379510471;481;418;0x4000
0;0;186841013068513;47;42;0x4000
0;0;186841971321343;124;103;0x4000
0;0;186847886826717;53;40;0x4000
0;0;186853503958624;82;66;0x4000
0;0;186853535854287;56;50;0x4000
0;0;186885103981357;33;23;0x4000
0;0;186891357838812;38;40;0x4000
0;0;186896087418170;63;54;0x4000
0;0;186900811528436;206;162;0x4000
0;0;186937880982068;96;79;0x4000
0;0;186962294788315;203;177;0x4000
0;0;186964934315421;64;47;0x4000
0;0;186970578984451;70;55;0x4000
0;0;186973859651373;90;57;0x4000
0;0;186974909878038;85;76;0x4000
0;0;186980655369405;61;43;0x4000
0;0;186982784312218;501;453;0x4000
0;0;187023249624294;87;70;0x4000
0;0;187023755880608;64;57;0x4000
0;0;187024480378693;76;70;0x4000
0;0;187025931309195;59;52;0x4000
0;0;187034077203795;76;64;0x4000
0;0;187036694703170;54;52;0x4000
0;0;187037192436576;60;51;0x4000
0;0;187048608087562;49;40;0x4000
0;0;187051052858123;42;41;0x4000
0;0;187065049843857;34;23;0x4000
0;0;187069571789155;49;43;0x4000
0;0;187070375930014;81;73;0x4000
0;0;187076035430748;55;58;0x4000
0;0;187084214583006;118;99;0x4000
0;0;187084880455194;52;52;0x4000
0;0;187091169230764;318;274;0x4000
0;0;187096684587154;55;37;0x4000
0;0;187100701732795;127;119;0x4000
0;0;187101622881359;83;68;0x4000
0;0;187106121546042;483;403;0x4000
0;0;187110581485920;57;48;0x4000
0;0;187111968011748;55;46;0x4000
0;0;187122636512214;359;321;0x4000
0;0;187129426891186;75;63;0x4000
0;0;187134153890487;462;404;0x4000
0;0;187143547713421;49;50;0x4000
0;0;187145321390874;479;382;0x4000
0;0;187148750801765;86;82;0x4000
0;0;187154325226562;88;76;0x4000
0;0;187160929753203;82;74;0x4000
0;0;187181056177374;28;28;0x4000
0;0;187182992282001;146;126;0x4000
0;0;187185177978998;45;41;0x4000
0;0;187192289529288;355;316;0x4000
0;0;187206289892842;180;133;0x4000
0;0;187207771227890;499;362;0x4000
0;0;187215853638576;385;339;0x4000
0;0;187225527145967;37;30;0x4000
0;0;187225729914295;39;41;0x4000
0;0;187235811702967;42;37;0x4000
0;0;187238518382421;59;41;0x4000
0;0;187240316443951;81;62;0x4000
0;0;187243207751373;189;55;0x4000
0;0;187248225291685;61;42;0x4000
0;0;187253272929842;44;36;0x4000
0;0;187258547930857;43;42;0x4000
0;0;187287002220061;31;33;0x4000
0;0;187293825558155;53;42;0x4000
0;0;187305869898181;138;125;0x4000
0;0;187308480457031;39;37;0x4000
0;0;187328834663842;54;50;0x4000
0;0;187329442899608;62;53;0x4000
0;0;187335980957092;110;90;0x4000
0;0;187342279647311;33;28;0x4000
0;0;187349999248694;81;66;0x4000
0;0;187355713185343;28;28;0x4000
0;0;187355907521639;92;84;0x4000
0;0;187364558036248;23;24;0x4000
0;0;187369262609889;34;26;0x4000
0;0;187388856417655;45;43;0x4000
0;0;187390824776008;473;390;0x4000
0;0;187393423436990;288;233;0x4000
0;0;187397435767499;48;44;0x4000
0;0;187399708601592;92;85;0x4000
0;0;187406906717576;63;52;0x4000
0;0;187410482690374;84;79;0x4000
0;0;187412055033420;27;26;0x4000
0;0;187414085313717;22;20;0x4000
0;0;187423259025171;52;49;0x4000
0;0;187425527366530;52;45;0x4000
0;0;187427192187780;37;29;0x4000
0;0;187428265568795;64;56;0x4000
0;0;187435700148608;55;55;0x4000
0;0;187436156456552;101;83;0x4000
0;0;187439081438577;65;61;0x4000
0;0;187448654395171;54;47;0x4000
0;0;187454026732226;471;354;0x4000
0;0;187475170571623;55;41;0x4000
0;0;187477329198366;126;119;0x4000
0;0;187482280676858;73;64;0x4000
0;0;187488577862819;334;302;0x4000
0;0;187490698439374;31;29;0x4000
0;0;187498234866030;150;125;0x4000
0;0;187513605665748;28;25;0x4000
0;0;187527537037544;368;317;0x4000
0;0;187542618244306;485;387;0x4000
0;0;187546640920216;90;73;0x4000
0;0;187547818652663;75;68;0x4000
0;0;187554564206507;96;88;0x4000
0;0;187559345877139;40;33;0x4000
0;0;187565008143404;112;84;0x4000
0;0;187567793046116;381;316;0x4000
0;0;187574761407326;61;52;0x4000
0;0;187576781979194;56;39;0x4000
0;0;187577554729037;50;52;0x4000
0;0;187579840530178;118;101;0x4000
0;0;187598106427842;19;21;0x4000
0;0;187603068364111;554;412;0x4000
0;0;187604055083241;137;115;0x4000
0;0;187608400362702;58;47;0x4000
0;0;187609318740030;73;74;0x4000
0;0;187615193942968;772;636;0x4000
0;0;187615824229826;38;31;0x4000
0;0;187617295887359;52;38;0x4000
0;0;187619433154843;43;38;0x4000
0;0;187621753251014;57;53;0x4000
0;0;187623716423936;87;86;0x4000
0;0;187635384660511;528;469;0x4000
0;0;187638097296623;316;243;0x4000
0;0;187641086958615;107;97;0x4000
0;0;187644552834311;292;246;0x4000
0;0;187655156157982;20;19;0x4000
0;0;187693102567342;95;76;0x4000
0;0;187703839608014;42;37;0x4000
0;0;187710423789038;75;73;0x4000
0;0;187715435435655;264;225;0x4000
0;0;187719386277749;49;49;0x4000
0;0;187725199520514;62;49;0x4000
0;0;187730625233857;40;37;0x4000
0;0;187735296900593;48;39;0x4000
0;0;187739934393052;158;124;0x4000
0;0;187741205209763;86;69;0x4000
0;0;187762337544538;114;83;0x4000
0;0;187765269049795;4375;3704;0x4000
0;0;187766601529185;67;54;0x4000
0;0;187805059880131;86;69;0x4000
0;0;187808556356867;113;102;0x4000
0;0;187828824563405;61;59;0x4000
0;0;187837237940749;74;65;0x4000
0;0;187842187814615;59;46;0x4000
0;0;187849360235983;83;63;0x4000
0;0;187882901028710;124;111;0x4000
0;0;187892021297826;46;42;0x4000
0;0;187895149916257;87;78;0x4000
0;0;187898345764757;125;90;0x4000
0;0;187918920634842;37;39;0x4000
0;0;187919273522060;71;56;0x4000
0;0;187939961807609;25;26;0x4000
0;0;187942456030748;78;60;0x4000
0;0;187942998098249;118;96;0x4000
0;0;187943837540654;52;46;0x4000
0;0;187945892483749;77;76;0x4000
0;0;187946270530281;57;50;0x4000
0;0;187971584105279;40;36;0x4000
0;0;187983920590000;46;39;0x4000
0;0;187985818027483;375;322;0x4000
0;0;187986451408065;156;141;0x4000
0;0;188013186445498;56;50;0x4000
0;0;188020697868038;91;77;0x4000
0;0;188021916982679;79;66;0x4000
0;0;188026558483577;410;352;0x4000
0;0;188028745142378;419;341;0x4000
0;0;188042723672155;31;32;0x4000
0;0;188058212541718;23;20;0x4000
0;0;188059658448483;62;53;0x4000
0;0;188064902659029;377;304;0x4000
0;0;188065607349420;42;37;0x4000
0;0;188066350559873;272;227;0x4000
0;0;188068900832155;66;60;0x4000
0;0;188087432825171;29;28;0x4000
0;0;188092348089357;45;43;0x4000
0;0;188098365881780;68;52;0x4000
0;0;188100260038468;71;54;0x4000
0;0;188100720217373;431;379;0x4000
0;0;188102079526928;65;67;0x4000
0;0;188105012634194;91;76;0x4000
0;0;188121014776740;203;176;0x4000
0;0;188125418147827;80;75;0x4000
0;0;188135297282943;80;68;0x4000
0;0;188135907659093;41;39;0x4000
0;0;188144121064467;43;29;0x4000
0;0;188155951436417;213;172;0x4000
0;0;188159002218959;85;70;0x4000
0;0;188159799856155;53;48;0x4000
0;0;188164367733951;35;31;0x4000
0;0;188190520933202;37;34;0x4000
0;0;188195104139263;78;46;0x4000
0;0;188196671332904;44;47;0x4000
0;0;188196898045107;298;238;0x4000
0;0;188198325125795;42;44;0x4000
0;0;188208455240615;107;81;0x4000
0;0;188215908731123;32;31;0x4000
0;0;188216302863983;38;36;0x4000
0;0;188218800256287;91;67;0x4000
0;0;188225396330001;44;42;0x4000
0;0;188229950044655;45;32;0x4000
0;0;188232079829468;69;38;0x4000
0;0;188256048950307;475;398;0x4000
0;0;188258011796233;75;70;0x4000
0;0;188261757369779;59;47;0x4000
0;0;188276860007656;37;40;0x4000
0;0;188279179176843;48;40;0x4000
0;0;188288118853701;405;350;0x4000
0;0;188290466772866;111;86;0x4000
0;0;188322178112562;49;36;0x4000
0;0;188327160704343;43;36;0x4000
0;0;188331125608281;41;41;0x4000
0;0;188367033434014;353;307;0x4000
0;0;188368931882000;40;34;0x4000
0;0;188369198308967;61;58;0x4000
0;0;188376966066506;122;113;0x4000
0;0;188376975655202;30;28;0x4000
0;0;188379234431084;189;157;0x4000
0;0;188381836181717;55;39;0x4000
0;0;188383151797389;36;32;0x4000
0;0;188384902087124;93;88;0x4000
0;0;188388162596998;82;68;0x4000
0;0;188394066066147;98;82;0x4000
0;0;188400067673859;28;23;0x4000
0;0;188413270297092;190;165;0x4000
0;0;188413367942810;30;31;0x4000
0;0;188418303272999;41;32;0x4000
0;0;188422502403234;77;68;0x4000
0;0;188431813198119;324;276;0x4000
0;0;188457057670773;118;109;0x4000
0;0;188465228503248;27;26;0x4000
0;0;188474057789186;327;258;0x4000
0;0;188479702836849;59;51;0x4000
0;0;188482958923546;27;30;0x4000
0;0;188488320168335;124;97;0x4000
0;0;188500524404514;38;41;0x4000
0;0;188503479810577;43;41;0x4000
0;0;188513437117904;21;19;0x4000
0;0;188517381353560;31;29;0x4000
0;0;188523615889749;37;23;0x4000
0;0;188545505872960;118;99;0x4000
0;0;188550480690874;109;88;0x4000
0;0;188557522265889;368;328;0x4000
0;0;188558450926505;110;91;0x4000
0;0;188566559779031;52;38;0x4000
0;0;188569119874748;67;39;0x4000
0;0;188571602583483;45;31;0x4000
0;0;188581343764812;31;31;0x4000
0;0;188581357553420;57;37;0x4000
0;0;188601856641130;64;54;0x4000
0;0;188616458643609;61;54;0x4000
0;0;188617209967343;36;37;0x4000
0;0;188629475561638;40;41;0x4000
0;0;188629660973577;133;106;0x4000
0;0;188631700071780;28;26;0x4000
0;0;188635413136803;145;132;0x4000
0;0;188639385003841;108;81;0x4000
0;0;188642354338140;55;53;0x4000
0;0;188650707696564;521;437;0x4000
0;0;188657496083905;26;21;0x4000
0;0;188662691155812;48;46;0x4000
0;0;188679873026983;49;40;0x4000
0;0;188686567699609;53;47;0x4000
0;0;188692396083795;68;59;0x4000
0;0;188694748176874;126;102;0x4000
0;0;188698055348998;66;45;0x4000
0;0;188701570588343;32;36;0x4000
0;0;188710606686788;106;94;0x4000
0;0;188713889677202;46;42;0x4000
0;0;188717303808187;81;74;0x4000
0;0;188732669781593;65;57;0x4000
0;0;188733040017201;41;36;0x4000
0;0;188733457614343;41;37;0x4000
0;0;188736460554000;62;55;0x4000
0;0;188738842752639;29;31;0x4000
0;0;188742858979295;43;26;0x4000
0;0;188748931145749;46;39;0x4000
0;0;188749640291124;33;30;0x4000
0;0;188754182758006;94;85;0x4000
0;0;188759179723522;125;104;0x4000
0;0;188760644201482;29;33;0x4000
0;0;188769072817905;31;28;0x4000
0;0;188770547007390;41;39;0x4000
0;0;188786100796780;135;101;0x4000
0;0;188803304682513;41;33;0x4000
0;0;188804022536679;538;456;0x4000
0;0;188813672941062;144;134;0x4000
0;0;188820945634334;484;375;0x4000
0;0;188825470211420;43;35;0x4000
0;0;188830878711484;38;34;0x4000
0;0;188833355876225;76;65;0x4000
0;0;188836923607357;38;33;0x4000
0;0;188843096547921;81;74;0x4000
0;0;188844639908101;124;98;0x4000
0;0;188846829732085;105;88;0x4000
0;0;188848220025810;57;36;0x4000
0;0;188852680147280;47;33;0x4000
0;0;188876700282460;95;86;0x4000
0;0;188886614821226;182;167;0x4000
0;0;188891915803624;26;24;0x4000
0;0;188907026729123;55;45;0x4000
0;0;188911988916272;107;99;0x4000
0;0;188913381738897;80;60;0x4000
0;0;188932239090000;52;46;0x4000
0;0;188946016609638;30;29;0x4000
0;0;188977530231920;64;49;0x4000
0;0;188981296140716;66;50;0x4000
0;0;188981627308416;342;289;0x4000
0;0;189001791042467;152;127;0x4000
0;0;189013923311218;41;42;0x4000
0;0;189018539360327;80;72;0x4000
0;0;189021724808795;151;126;0x4000
0;0;189027987278896;31;33;0x4000
0;0;189028143445577;32;26;0x4000
0;0;189036588526311;75;82;0x4000
0;0;189044080624687;32;26;0x4000
0;0;189064775760959;47;39;0x4000
0;0;189065985591249;62;33;0x4000
0;0;189069931554389;49;49;0x4000
0;0;189070387538322;445;396;0x4000
0;0;189075411688640;74;55;0x4000
0;0;189076188055076;37;37;0x4000
0;0;189092272988263;72;62;0x4000
0;0;189100584367623;24;22;0x4000
0;0;189116920483889;47;40;0x4000
0;0;189118716104725;53;48;0x4000
0;0;189127846496109;79;71;0x4000
0;0;189128830031061;61;56;0x4000
0;0;189130340779046;49;32;0x4000
0;0;189136334534459;118;108;0x4000
0;0;189177527564000;38;32;0x4000
0;0;189178448714089;201;183;0x4000
0;0;189183081748523;134;121;0x4000
0;0;189195188222936;38;39;0x4000
0;0;189204630025272;338;276;0x4000
0;0;189205057001045;46;36;0x4000
0;0;189228636972343;343;304;0x4000
0;0;189235512045202;27;27;0x4000
0;0;189238606425514;73;67;0x4000
0;0;189247871855217;39;34;0x4000
0;0;189256613611280;36;34;0x4000
0;0;189258998375499;84;76;0x4000
0;0;189262624859686;36;36;0x4000
0;0;189268005181983;31;27;0x4000
0;0;189268231564585;72;67;0x4000
0;0;189268751330725;562;495;0x4000
0;0;189270987442749;59;52;0x4000
0;0;189272539494624;30;25;0x4000
0;0;189280532300404;107;100;0x4000
0;0;189283611437953;430;375;0x4000
0;0;189287120809006;567;417;0x4000
0;0;189288159911343;47;38;0x4000
0;0;189297865628764;45;39;0x4000
0;0;189301174653904;220;176;0x4000
0;0;189301624236224;509;419;0x4000
0;0;189302370205749;418;345;0x4000
0;0;189305878572490;45;40;0x4000
0;0;189312945153467;147;134;0x4000
0;0;189313514007982;91;63;0x4000
0;0;189317027459656;61;54;0x4000
0;0;189324486537468;19;22;0x4000
0;0;189332133260045;66;63;0x4000
0;0;189332756285029;62;29;0x4000
0;0;189336796188038;125;98;0x4000
0;0;189338197103749;72;59;0x4000
0;0;189340683754334;318;279;0x4000
0;0;189346199659435;100;84;0x4000
0;0;189354625091224;90;77;0x4000
0;0;189357747130717;48;37;0x4000
0;0;189363310553140;29;29;0x4000
0;0;189363669311343;73;59;0x4000
0;0;189365661189811;29;28;0x4000
0;0;189370870253123;28;30;0x4000
0;0;189390556440303;76;75;0x4000
0;0;189403260650608;66;51;0x4000
0;0;189410769729186;73;45;0x4000
0;0;189414397813373;386;308;0x4000
0;0;189424464869116;124;93;0x4000
0;0;189425856995342;29;31;0x4000
0;0;189437870990670;37;34;0x4000
0;0;189438584393218;126;100;0x4000
0;0;189441989667209;251;225;0x4000
0;0;189446410400624;43;39;0x4000
0;0;189449084364530;58;53;0x4000
0;0;189450303380277;322;276;0x4000
0;0;189455651441264;53;47;0x4000
0;0;189460736729858;23;21;0x4000
0;0;189472680729498;27;27;0x4000
0;0;189473999208073;295;253;0x4000
0;0;189475365803968;16;18;0x4000
0;0;189476488870295;56;55;0x4000
0;0;189481131325874;55;24;0x4000
0;0;189486328651952;353;296;0x4000
0;0;189488748220562;44;46;0x4000
0;0;189501810716447;687;561;0x4000
0;0;189511011636283;133;121;0x4000
0;0;189511069971654;82;76;0x4000
0;0;189514331641670;104;87;0x4000
0;0;189516858357623;45;32;0x4000
0;0;189523940668757;416;343;0x4000
0;0;189527122004285;418;377;0x4000
0;0;189531672093154;45;38;0x4000
0;0;189550760232201;44;43;0x4000
0;0;189557892123530;30;20;0x4000
0;0;189559688067515;33;33;0x4000
0;0;189561778741280;43;33;0x4000
0;0;189572299866944;563;483;0x4000
0;0;189576670052623;29;33;0x4000
0;0;189600496569827;37;37;0x4000
0;0;189603761205952;79;22;0x4000
0;0;189615221756733;76;68;0x4000
0;0;189617640065108;46;31;0x4000
0;0;189621895016788;68;66;0x4000
0;0;189634529012859;155;140;0x4000
0;0;189646182771256;81;74;0x4000
0;0;189653835929983;42;33;0x4000
0;0;189659468263607;42;42;0x4000
0;0;189664237627209;154;142;0x4000
0;0;189664933275812;42;33;0x4000
0;0;189707447342749;51;49;0x4000
0;0;189707812740350;71;64;0x4000
0;0;189712763837201;36;31;0x4000
0;0;189713619150608;53;39;0x4000
0;0;189714822014186;72;63;0x4000
0;0;189715924464268;213;188;0x4000
0;0;189717956587436;51;48;0x4000
0;0;189726329563295;35;35;0x4000
0;0;189732486040310;57;34;0x4000
0;0;189734170746593;88;75;0x4000
0;0;189735581202740;147;128;0x4000
0;0;189742437043406;41;34;0x4000
0;0;189743357130577;33;28;0x4000
0;0;189743371491351;334;304;0x4000
0;0;189744388248640;47;36;0x4000
0;0;189748426175060;51;47;0x4000
0;0;189750452643468;37;28;0x4000
0;0;189754730916101;106;89;0x4000
0;0;189755766797021;76;71;0x4000
0;0;189771650119077;43;34;0x4000
0;0;189819161394093;97;64;0x4000
